X,CH1,CH2
5299,0.75698168,1.58966154
5300,0.77667893,1.63102575
5301,0.79564447,1.67085339
5302,0.81386045,1.70910695
5303,0.83130971,1.74575038
5304,0.84797580,1.78074917
5305,0.86384302,1.81407035
5306,0.87889643,1.84568251
5307,0.89312185,1.87555589
5308,0.90650587,1.90366233
5309,0.91903589,1.92997536
5310,0.93070009,1.95447020
5311,0.94148750,1.97712375
5312,0.95138795,1.99791469
5313,0.96039211,2.01682342
5314,0.96849149,2.03383214
5315,0.97567848,2.04892481
5316,0.98194630,2.06208722
5317,0.98728903,2.07330697
5318,0.99170166,2.08257349
5319,0.99518002,2.08987805
5320,0.99772084,2.09521377
5321,0.99932172,2.09857562
5322,0.99998116,2.09996043
5323,0.99969852,2.09936690
5324,0.99847409,2.09679559
5325,0.99630901,2.09224892
5326,0.99320532,2.08573118
5327,0.98916595,2.07724850
5328,0.98419470,2.06680887
5329,0.97829626,2.05442214
5330,0.97147618,2.04009997
5331,0.96374088,2.02385585
5332,0.95509766,2.00570509
5333,0.94555466,1.98566478
5334,0.93512086,1.96375381
5335,0.92380610,1.93999281
5336,0.91162104,1.91440418
5337,0.89857715,1.88701202
5338,0.88468673,1.85784213
5339,0.86996286,1.82692200
5340,0.85441940,1.79428075
5341,0.83807102,1.75994914
5342,0.82093310,1.72395950
5343,0.80302179,1.68634575
5344,0.78435396,1.64714332
5345,0.76494721,1.60638915
5346,0.74481982,1.56412161
5347,0.72399074,1.52038055
5348,0.70247960,1.47520715
5349,0.68030666,1.42864398
5350,0.65749282,1.38073492
5351,0.63405956,1.33152508
5352,0.61002897,1.28106083
5353,0.58542367,1.22938971
5354,0.56026686,1.17656041
5355,0.53458223,1.12262268
5356,0.50839398,1.06762735
5357,0.48172678,1.01162623
5358,0.45460575,0.95467207
5359,0.42705644,0.89681852
5360,0.39910481,0.83812010
5361,0.37077719,0.77863209
5362,0.34210026,0.71841055
5363,0.31310105,0.65751221
5364,0.28380687,0.59599443
5365,0.25424532,0.53391518
5366,0.22444425,0.47133293
5367,0.19443174,0.40830664
5368,0.16423605,0.34489570
5369,0.13388564,0.28115984
5370,0.10340909,0.21715910
5371,0.07283513,0.15295377
5372,0.04219255,0.08860436
5373,0.01151022,0.02417147
5374,-0.01918295,-0.04028420
5375,-0.04985805,-0.10470191
5376,-0.08048618,-0.16902098
5377,-0.11103849,-0.23318082
5378,-0.14148618,-0.29712099
5379,-0.17180059,-0.36078124
5380,-0.20195314,-0.42410160
5381,-0.23191544,-0.48702243
5382,-0.26165926,-0.54948444
5383,-0.29115656,-0.61142879
5384,-0.32037958,-0.67279712
5385,-0.34930077,-0.73353162
5386,-0.37789289,-0.79357507
5387,-0.40612900,-0.85287090
5388,-0.43398250,-0.91136326
5389,-0.46142716,-0.96899704
5390,-0.48843711,-1.02571793
5391,-0.51498691,-1.08147252
5392,-0.54105156,-1.13620827
5393,-0.56660648,-1.18987361
5394,-0.59162762,-1.24241799
5395,-0.61609139,-1.29379191
5396,-0.63997475,-1.34394697
5397,-0.66325520,-1.39283591
5398,-0.68591080,-1.44041269
5399,-0.70792023,-1.48663247
5400,-0.72926273,-1.53145173
5401,-0.74991820,-1.57482822
5402,-0.76986719,-1.61672109
5403,-0.78909089,-1.65709088
5404,-0.80757121,-1.69589954
5405,-0.82529073,-1.73311052
5406,-0.84223275,-1.76868877
5407,-0.85838132,-1.80260076
5408,-0.87372121,-1.83481455
5409,-0.88823799,-1.86529979
5410,-0.90191798,-1.89402776
5411,-0.91474828,-1.92097139
5412,-0.92671681,-1.94610531
5413,-0.93781230,-1.96940583
5414,-0.94802428,-1.99085100
5415,-0.95734315,-2.01042062
5416,-0.96576012,-2.02809626
5417,-0.97326726,-2.04386125
5418,-0.97985750,-2.05770076
5419,-0.98552464,-2.06960174
5420,-0.99026332,-2.07955298
5421,-0.99406909,-2.08754510
5422,-0.99693837,-2.09357058
5423,-0.99886845,-2.09762374
5424,-0.99985750,-2.09970075
5425,-0.99990461,-2.09979968
5426,-0.99900972,-2.09792041
5427,-0.99717368,-2.09406473
5428,-0.99439822,-2.08823625
5429,-0.99068595,-2.08044049
5430,-0.98604037,-2.07068477
5431,-0.98046585,-2.05897829
5432,-0.97396766,-2.04533208
5433,-0.96655190,-2.02975899
5434,-0.95822557,-2.01227370
5435,-0.94899651,-1.99289268
5436,-0.93887342,-1.97163418
5437,-0.92786583,-1.94851824
5438,-0.91598411,-1.92356662
5439,-0.90323945,-1.89680285
5440,-0.88964387,-1.86825212
5441,-0.87521016,-1.83794135
5442,-0.85995194,-1.80589907
5443,-0.84388357,-1.77215549
5444,-0.82702018,-1.73674239
5445,-0.80937768,-1.69969313
5446,-0.79097267,-1.66104261
5447,-0.77182250,-1.62082725
5448,-0.75194521,-1.57908493
5449,-0.73135952,-1.53585498
5450,-0.71008482,-1.49117813
5451,-0.68814117,-1.44509646
5452,-0.66554923,-1.39765339
5453,-0.64233029,-1.34889361
5454,-0.61850622,-1.29886306
5455,-0.59409946,-1.24760886
5456,-0.56913301,-1.19517932
5457,-0.54363039,-1.14162381
5458,-0.51761562,-1.08699280
5459,-0.49111321,-1.03133775
5460,-0.46414814,-0.97471109
5461,-0.43674580,-0.91716617
5462,-0.40893200,-0.85875721
5463,-0.38073296,-0.79953922
5464,-0.35217524,-0.73956800
5465,-0.32328573,-0.67890004
5466,-0.29409167,-0.61759250
5467,-0.26462054,-0.55570313
5468,-0.23490012,-0.49329025
5469,-0.20495840,-0.43041265
5470,-0.17482360,-0.36712956
5471,-0.14452409,-0.30350060
5472,-0.11408844,-0.23958572
5473,-0.08354530,-0.17544513
5474,-0.05292345,-0.11113925
5475,-0.02225175,-0.04672868
5476,0.00844092,0.01772592
5477,0.03912563,0.08216382
5478,0.06977348,0.14652432
5479,0.10035561,0.21074677
5480,0.13084319,0.27477069
5481,0.16120750,0.33853575
5482,0.19141994,0.40198188
5483,0.22145205,0.46504930
5484,0.25127553,0.52767862
5485,0.28086229,0.58981081
5486,0.31018445,0.65138735
5487,0.33921440,0.71235023
5488,0.36792477,0.77264202
5489,0.39628853,0.83220591
5490,0.42427895,0.89098579
5491,0.45186966,0.94892629
5492,0.47903468,1.00597282
5493,0.50574840,1.06207164
5494,0.53198567,1.11716990
5495,0.55772175,1.17121569
5496,0.58293242,1.22415809
5497,0.60759392,1.27594723
5498,0.63168301,1.32653433
5499,0.65517701,1.37587171
5500,0.67805377,1.42391291
5501,0.70029174,1.47061266
5502,0.72186999,1.51592697
5503,0.74276817,1.55981315
5504,0.76296659,1.60222985
5505,0.78244624,1.64313711
5506,0.80118876,1.68249640
5507,0.81917650,1.72027064
5508,0.83639249,1.75642424
5509,0.85282054,1.79092313
5510,0.86844516,1.82373483
5511,0.88325162,1.85482841
5512,0.89722599,1.88417459
5513,0.91035510,1.91174571
5514,0.92262658,1.93751581
5515,0.93402886,1.96146060
5516,0.94455121,1.98355753
5517,0.95418371,2.00378579
5518,0.96291729,2.02212630
5519,0.97074372,2.03856181
5520,0.97765562,2.05307681
5521,0.98364650,2.06565764
5522,0.98871069,2.07629245
5523,0.99284344,2.08497121
5524,0.99604084,2.09168576
5525,0.99829989,2.09642976
5526,0.99961845,2.09919875
5527,0.99999529,2.09999011
5528,0.99943005,2.09880310
5529,0.99792326,2.09563884
5530,0.99547634,2.09050032
5531,0.99209160,2.08339236
5532,0.98777223,2.07432168
5533,0.98252229,2.06329681
5534,0.97634673,2.05032813
5535,0.96925137,2.03542788
5536,0.96124289,2.01861007
5537,0.95232884,1.99989057
5538,0.94251762,1.97928700
5539,0.93181846,1.95681878
5540,0.92024146,1.93250706
5541,0.90779751,1.90637476
5542,0.89449833,1.87844649
5543,0.88035646,1.84874857
5544,0.86538522,1.81730897
5545,0.84959872,1.78415731
5546,0.83301182,1.74932483
5547,0.81564016,1.71284433
5548,0.79750009,1.67475019
5549,0.77860871,1.63507829
5550,0.75898381,1.59386600
5551,0.73864389,1.55115217
5552,0.71760810,1.50697701
5553,0.69589626,1.46138216
5554,0.67352884,1.41441055
5555,0.65052689,1.36610646
5556,0.62691208,1.31651538
5557,0.60270668,1.26568402
5558,0.57793347,1.21366029
5559,0.55261580,1.16049318
5560,0.52677752,1.10623280
5561,0.50044297,1.05093024
5562,0.47363696,0.99463763
5563,0.44638475,0.93740797
5564,0.41871200,0.87929521
5565,0.39064479,0.82035407
5566,0.36220956,0.76064008
5567,0.33343310,0.70020951
5568,0.30434252,0.63911929
5569,0.27496522,0.57742696
5570,0.24532888,0.51519064
5571,0.21546142,0.45246897
5572,0.18539097,0.38932104
5573,0.15514587,0.32580633
5574,0.12475461,0.26198469
5575,0.09424583,0.19791623
5576,0.06364825,0.13366132
5577,0.03299071,0.06928049
5578,0.00230209,0.00483440
5579,-0.02838869,-0.05961626
5580,-0.05905274,-0.12401075
5581,-0.08966115,-0.18828841
5582,-0.12018509,-0.25238868
5583,-0.15059580,-0.31625119
5584,-0.18086465,-0.37981576
5585,-0.21096310,-0.44302251
5586,-0.24086281,-0.50581189
5587,-0.27053560,-0.56812476
5588,-0.29995353,-0.62990241
5589,-0.32908887,-0.69108663
5590,-0.35791419,-0.75161980
5591,-0.38640232,-0.81144487
5592,-0.41452643,-0.87050549
5593,-0.44226001,-0.92874603
5594,-0.46957696,-0.98611161
5595,-0.49645152,-1.04254818
5596,-0.52285838,-1.09800259
5597,-0.54877266,-1.15242258
5598,-0.57416995,-1.20575690
5599,-0.59902633,-1.25795529
5600,-0.62331837,-1.30896858
5601,-0.64702320,-1.35874871
5602,-0.67011847,-1.40724879
5603,-0.69258244,-1.45442312
5604,-0.71439393,-1.50022725
5605,-0.73553240,-1.54461805
5606,-0.75597795,-1.58755369
5607,-0.77571129,-1.62899371
5608,-0.79471385,-1.66889909
5609,-0.81296772,-1.70723222
5610,-0.83045571,-1.74395699
5611,-0.84716134,-1.77903881
5612,-0.86306887,-1.81244462
5613,-0.87816331,-1.84414296
5614,-0.89243046,-1.87410396
5615,-0.90585685,-1.90229939
5616,-0.91842986,-1.92870270
5617,-0.93013762,-1.95328900
5618,-0.94096912,-1.97603514
5619,-0.95091414,-1.99691969
5620,-0.95996332,-2.01592297
5621,-0.96810813,-2.03302708
5622,-0.97534091,-2.04821591
5623,-0.98165483,-2.06147514
5624,-0.98704395,-2.07279229
5625,-0.99150319,-2.08215670
5626,-0.99502835,-2.08955953
5627,-0.99761611,-2.09499383
5628,-0.99926403,-2.09845446
5629,-0.99997056,-2.09993817
5630,-0.99973503,-2.09944356
5631,-0.99855767,-2.09697110
5632,-0.99643958,-2.09252311
5633,-0.99338276,-2.08610379
5634,-0.98939009,-2.07771918
5635,-0.98446533,-2.06737719
5636,-0.97861312,-2.05508755
5637,-0.97183897,-2.04086184
5638,-0.96414927,-2.02471347
5639,-0.95555126,-2.00665765
5640,-0.94605304,-1.98671139
5641,-0.93566356,-1.96489347
5642,-0.92439260,-1.94122446
5643,-0.91225079,-1.91572665
5644,-0.89924956,-1.88842407
5645,-0.88540116,-1.85934243
5646,-0.87071863,-1.82850913
5647,-0.85521582,-1.79595322
5648,-0.83890732,-1.76170537
5649,-0.82180850,-1.72579785
5650,-0.80393546,-1.68826447
5651,-0.78530505,-1.64914061
5652,-0.76593482,-1.60846312
5653,-0.74584301,-1.56627032
5654,-0.72504855,-1.52260196
5655,-0.70357104,-1.47749919
5656,-0.68143070,-1.43100448
5657,-0.65864840,-1.38316164
5658,-0.63524560,-1.33401575
5659,-0.61124434,-1.28361310
5660,-0.58666723,-1.23200119
5661,-0.56153744,-1.17922862
5662,-0.53587863,-1.12534512
5663,-0.50971497,-1.07040144
5664,-0.48307113,-1.01444936
5665,-0.45597218,-0.95754158
5666,-0.42844368,-0.89973172
5667,-0.40051154,-0.84107423
5668,-0.37220209,-0.78162438
5669,-0.34354199,-0.72143818
5670,-0.31455825,-0.66057232
5671,-0.28527816,-0.59908414
5672,-0.25572932,-0.53703157
5673,-0.22593956,-0.47447308
5674,-0.19593695,-0.41146759
5675,-0.16574974,-0.34807446
5676,-0.13540639,-0.28435342
5677,-0.10493547,-0.22036450
5678,-0.07436570,-0.15616797
5679,-0.04372586,-0.09182431
5680,-0.01304484,-0.02739416
5681,0.01764848,0.03706181
5682,0.04832517,0.10148286
5683,0.07895634,0.16580830
5684,0.10951312,0.22997754
5685,0.13996673,0.29393013
5686,0.17028848,0.35760580
5687,0.20044980,0.42094458
5688,0.23042228,0.48388679
5689,0.26017769,0.54637314
5690,0.28968798,0.60834477
5691,0.31892537,0.66974328
5692,0.34786230,0.73051083
5693,0.37647151,0.79059018
5694,0.40472606,0.84992473
5695,0.43259932,0.90845858
5696,0.46006504,0.96613658
5697,0.48709733,1.02290440
5698,0.51367074,1.07870856
5699,0.53976023,1.13349648
5700,0.56534122,1.18721655
5701,0.59038960,1.23981817
5702,0.61488179,1.29125177
5703,0.63879471,1.34146890
5704,0.66210583,1.39042225
5705,0.68479320,1.43806571
5706,0.70683542,1.48435439
5707,0.72821175,1.52924468
5708,0.74890205,1.57269430
5709,0.76888681,1.61466230
5710,0.78814722,1.65510915
5711,0.80666512,1.69399675
5712,0.82442308,1.73128847
5713,0.84140436,1.76694916
5714,0.85759297,1.80094524
5715,0.87297365,1.83324467
5716,0.88753192,1.86381703
5717,0.90125406,1.89263352
5718,0.91412714,1.91966699
5719,0.92613903,1.94489196
5720,0.93727842,1.96828469
5721,0.94753482,1.98982312
5722,0.95689856,2.00948697
5723,0.96536082,2.02725772
5724,0.97291363,2.04311862
5725,0.97954987,2.05705472
5726,0.98526329,2.06905291
5727,0.99004851,2.07910187
5728,0.99390102,2.08719215
5729,0.99681719,2.09331611
5730,0.99879428,2.09746799
5731,0.99983042,2.09964387
5732,0.99992463,2.09984172
5733,0.99907683,2.09806134
5734,0.99728781,2.09430440
5735,0.99455926,2.08857445
5736,0.99089376,2.08087689
5737,0.98629475,2.07121897
5738,0.98076656,2.05960978
5739,0.97431441,2.04606027
5740,0.96694438,2.03058319
5741,0.95866340,2.01319313
5742,0.94947928,1.99390648
5743,0.93940066,1.97274139
5744,0.92843706,1.94971782
5745,0.91659878,1.92485745
5746,0.90389700,1.89818369
5747,0.89034366,1.86972169
5748,0.87595155,1.83949825
5749,0.86073421,1.80754185
5750,0.84470600,1.77388259
5751,0.82788199,1.73855218
5752,0.81027805,1.70158391
5753,0.79191077,1.66301261
5754,0.77279743,1.62287460
5755,0.75295605,1.58120771
5756,0.73240533,1.53805119
5757,0.71116462,1.49344569
5758,0.68925393,1.44743324
5759,0.66669390,1.40005719
5760,0.64350579,1.35136216
5761,0.61971145,1.30139404
5762,0.59533328,1.25019989
5763,0.57039426,1.19782795
5764,0.54491788,1.14432756
5765,0.51892815,1.08974911
5766,0.49244953,1.03414402
5767,0.46550699,0.97756468
5768,0.43812590,0.92006440
5769,0.41033206,0.86169733
5770,0.38215165,0.80251847
5771,0.35361123,0.74258358
5772,0.32473767,0.68194910
5773,0.29555818,0.62067218
5774,0.26610025,0.55881052
5775,0.23639163,0.49642242
5776,0.20646031,0.43356665
5777,0.17633449,0.37030242
5778,0.14604254,0.30668934
5779,0.11561301,0.24278732
5780,0.08507456,0.17865659
5781,0.05445597,0.11435754
5782,0.02378607,0.04995076
5783,-0.00690623,-0.01450308
5784,-0.03759203,-0.07894326
5785,-0.06824241,-0.14330907
5786,-0.09882851,-0.20753986
5787,-0.12932150,-0.27157514
5788,-0.15969265,-0.33535457
5789,-0.18991337,-0.39881807
5790,-0.21995516,-0.46190585
5791,-0.24978975,-0.52455847
5792,-0.27938901,-0.58671691
5793,-0.30872506,-0.64832262
5794,-0.33777026,-0.70931755
5795,-0.36649726,-0.76964425
5796,-0.39487899,-0.82924587
5797,-0.42288870,-0.88806628
5798,-0.45050002,-0.94605005
5799,-0.47768693,-1.00314256
5800,-0.50442382,-1.05929003
5801,-0.53068550,-1.11443955
5802,-0.55644723,-1.16853918
5803,-0.58168474,-1.22153795
5804,-0.60637425,-1.27338592
5805,-0.63049250,-1.32403426
5806,-0.65401678,-1.37343524
5807,-0.67692492,-1.42154234
5808,-0.69919534,-1.46831022
5809,-0.72080706,-1.51369482
5810,-0.74173971,-1.55765340
5811,-0.76197359,-1.60014454
5812,-0.78148962,-1.64112820
5813,-0.80026942,-1.68056578
5814,-0.81829530,-1.71842013
5815,-0.83555028,-1.75465558
5816,-0.85201809,-1.78923800
5817,-0.86768324,-1.82213480
5818,-0.88253095,-1.85331499
5819,-0.89654724,-1.88274921
5820,-0.90971891,-1.91040972
5821,-0.92203355,-1.93627046
5822,-0.93347956,-1.96030707
5823,-0.94404614,-1.98249690
5824,-0.95372336,-2.00281906
5825,-0.96250209,-2.02125439
5826,-0.97037406,-2.03778552
5827,-0.97733185,-2.05239689
5828,-0.98336892,-2.06507473
5829,-0.98847957,-2.07580709
5830,-0.99265898,-2.08458387
5831,-0.99590323,-2.09139679
5832,-0.99820926,-2.09623944
5833,-0.99957488,-2.09910725
5834,-0.99999882,-2.09999753
5835,-0.99948068,-2.09890943
5836,-0.99802094,-2.09584398
5837,-0.99562098,-2.09080407
5838,-0.99228307,-2.08379444
5839,-0.98801033,-2.07482170
5840,-0.98280681,-2.06389431
5841,-0.97667740,-2.05102255
5842,-0.96962788,-2.03621855
5843,-0.96166489,-2.01949627
5844,-0.95279593,-2.00087145
5845,-0.94302935,-1.98036163
5846,-0.93237436,-1.95798615
5847,-0.92084099,-1.93376608
5848,-0.90844012,-1.90772424
5849,-0.89518341,-1.87988516
5850,-0.88108337,-1.85027507
5851,-0.86615327,-1.81892187
5852,-0.85040718,-1.78585508
5853,-0.83385994,-1.75110587
5854,-0.81652713,-1.71470697
5855,-0.79842508,-1.67669267
5856,-0.77957085,-1.63709878
5857,-0.75998219,-1.59596261
5858,-0.73967757,-1.55332290
5859,-0.71867611,-1.50921984
5860,-0.69699760,-1.46369496
5861,-0.67466245,-1.41679115
5862,-0.65169172,-1.36855261
5863,-0.62810704,-1.31902478
5864,-0.60393062,-1.26825431
5865,-0.57918526,-1.21628904
5866,-0.55389425,-1.16317793
5867,-0.52808143,-1.10897100
5868,-0.50177111,-1.05371932
5869,-0.47498807,-0.99747496
5870,-0.44775756,-0.94029088
5871,-0.42010523,-0.88222098
5872,-0.39205712,-0.82331994
5873,-0.36363965,-0.76364327
5874,-0.33487961,-0.70324719
5875,-0.30580409,-0.64218858
5876,-0.27644047,-0.58052498
5877,-0.24681642,-0.51831447
5878,-0.21695984,-0.45561567
5879,-0.18689888,-0.39248764
5880,-0.15666184,-0.32898986
5881,-0.12627721,-0.26518213
5882,-0.09577361,-0.20112459
5883,-0.06517979,-0.13687756
5884,-0.03452457,-0.07250159
5885,-0.00383682,-0.00805731
5886,0.02685455,0.05639455
5887,0.05752061,0.12079329
5888,0.08813249,0.18507823
5889,0.11866134,0.24918881
5890,0.14907840,0.31306464
5891,0.17935501,0.37664553
5892,0.20946266,0.43987159
5893,0.23937298,0.50268325
5894,0.26905778,0.56502134
5895,0.29848911,0.62682714
5896,0.32763924,0.68804241
5897,0.35648071,0.74860948
5898,0.38498634,0.80847131
5899,0.41312928,0.86757148
5900,0.44088301,0.92585433
5901,0.46822140,0.98326494
5902,0.49511869,1.03974924
5903,0.52154953,1.09525401
5904,0.54748902,1.14972695
5905,0.57291274,1.20311675
5906,0.59779672,1.25537311
5907,0.62211753,1.30644681
5908,0.64585225,1.35628972
5909,0.66897852,1.40485490
5910,0.69147456,1.45209658
5911,0.71331917,1.49797026
5912,0.73449178,1.54243273
5913,0.75497243,1.58544209
5914,0.77474183,1.62695784
5915,0.79378136,1.66694085
5916,0.81207308,1.70535346
5917,0.82959976,1.74215949
5918,0.84634488,1.77732425
5919,0.86229268,1.81081463
5920,0.87742812,1.84259906
5921,0.89173696,1.87264761
5922,0.90520570,1.90093197
5923,0.91782166,1.92742548
5924,0.92957295,1.95210320
5925,0.94044851,1.97494188
5926,0.95043809,1.99591999
5927,0.95953227,2.01501777
5928,0.96772249,2.03221724
5929,0.97500104,2.04750218
5930,0.98136105,2.06085821
5931,0.98679654,2.07227273
5932,0.99130238,2.08173500
5933,0.99487433,2.08923609
5934,0.99750903,2.09476895
5935,0.99920398,2.09832836
5936,0.99995760,2.09991097
5937,0.99976918,2.09951528
5938,0.99863889,2.09714167
5939,0.99656780,2.09279237
5940,0.99355785,2.08647149
5941,0.98961189,2.07818498
5942,0.98473363,2.06794063
5943,0.97892767,2.05574812
5944,0.97219948,2.04161891
5945,0.96455539,2.02556633
5946,0.95600261,2.00760549
5947,0.94654920,1.98775331
5948,0.93620405,1.96602851
5949,0.92497692,1.94245154
5950,0.91287839,1.91704461
5951,0.89991984,1.88983167
5952,0.88611350,1.86083835
5953,0.87147236,1.83009195
5954,0.85601022,1.79762146
5955,0.83974165,1.76345746
5956,0.82268196,1.72763212
5957,0.80484725,1.69017922
5958,0.78625429,1.65113402
5959,0.76692062,1.61053331
5960,0.74686445,1.56841534
5961,0.72610467,1.52481980
5962,0.70466083,1.47978774
5963,0.68255314,1.43336160
5964,0.65980243,1.38558511
5965,0.63643014,1.33650328
5966,0.61245827,1.28616236
5967,0.58790941,1.23460976
5968,0.56280669,1.18189405
5969,0.53717376,1.12806490
5970,0.51103477,1.07317301
5971,0.48441434,1.01727011
5972,0.45733755,0.96040885
5973,0.42982991,0.90264280
5974,0.40191733,0.84402639
5975,0.37362611,0.78461483
5976,0.34498291,0.72446410
5977,0.31601470,0.66363087
5978,0.28674878,0.60217243
5979,0.25721272,0.54014670
5980,0.22743434,0.47761211
5981,0.19744170,0.41462756
5982,0.16726305,0.35125241
5983,0.13692683,0.28754634
5984,0.10646161,0.22356937
5985,0.07589609,0.15938179
5986,0.04525907,0.09504406
5987,0.01457942,0.03061678
5988,-0.01611397,-0.03383934
5989,-0.04679218,-0.09826357
5990,-0.07742630,-0.16259524
5991,-0.10798749,-0.22677373
5992,-0.13844694,-0.29073857
5993,-0.16877596,-0.35442952
5994,-0.19894598,-0.41778656
5995,-0.22892858,-0.48075002
5996,-0.25869551,-0.54326056
5997,-0.28821872,-0.60525931
5998,-0.31747041,-0.66668786
5999,-0.34642301,-0.72748832
6000,-0.37504925,-0.78760343
6001,-0.40332217,-0.84697656
6002,-0.43121512,-0.90555176
6003,-0.45870183,-0.96327385
6004,-0.48575641,-1.02008845
6005,-0.51235336,-1.07594205
6006,-0.53846763,-1.13078202
6007,-0.56407462,-1.18455670
6008,-0.58915020,-1.23721542
6009,-0.61367075,-1.28870858
6010,-0.63761318,-1.33898767
6011,-0.66095491,-1.38800532
6012,-0.68367397,-1.43571535
6013,-0.70574896,-1.48207281
6014,-0.72715907,-1.52703404
6015,-0.74788413,-1.57055667
6016,-0.76790462,-1.61259970
6017,-0.78720168,-1.65312353
6018,-0.80575713,-1.69208998
6019,-0.82355349,-1.72946233
6020,-0.84057399,-1.76520539
6021,-0.85680260,-1.79928547
6022,-0.87222403,-1.83167047
6023,-0.88682375,-1.86232988
6024,-0.90058801,-1.89123482
6025,-0.91350384,-1.91835806
6026,-0.92555907,-1.94367404
6027,-0.93674234,-1.96715892
6028,-0.94704312,-1.98879056
6029,-0.95645171,-2.00854860
6030,-0.96495924,-2.02641441
6031,-0.97255770,-2.04237117
6032,-0.97923992,-2.05640384
6033,-0.98499962,-2.06849921
6034,-0.98983137,-2.07864587
6035,-0.99373061,-2.08683428
6036,-0.99669367,-2.09305670
6037,-0.99871776,-2.09730730
6038,-0.99980098,-2.09958205
6039,-0.99994229,-2.09987882
6040,-0.99914158,-2.09819732
6041,-0.99739959,-2.09453914
6042,-0.99471797,-2.08890773
6043,-0.99109924,-2.08130840
6044,-0.98654681,-2.07174829
6045,-0.98106496,-2.06023642
6046,-0.97465887,-2.04678364
6047,-0.96733457,-2.03140261
6048,-0.95909896,-2.01410782
6049,-0.94995980,-1.99491558
6050,-0.93992569,-1.97384396
6051,-0.92900610,-1.95091281
6052,-0.91721130,-1.92614373
6053,-0.90455241,-1.89956007
6054,-0.89104136,-1.87118685
6055,-0.87669087,-1.84105083
6056,-0.86151446,-1.80918037
6057,-0.84552644,-1.77560551
6058,-0.82874185,-1.74035789
6059,-0.81117652,-1.70347070
6060,-0.79284700,-1.66497869
6061,-0.77377054,-1.62491813
6062,-0.75396513,-1.58332677
6063,-0.73344942,-1.54024377
6064,-0.71224273,-1.49570974
6065,-0.69036506,-1.44976662
6066,-0.66783700,-1.40245770
6067,-0.64467978,-1.35382754
6068,-0.62091522,-1.30392196
6069,-0.59656570,-1.25278798
6070,-0.57165417,-1.20047376
6071,-0.54620410,-1.14702860
6072,-0.52023945,-1.09250284
6073,-0.49378469,-1.03694785
6074,-0.46686475,-0.98041597
6075,-0.43950498,-0.92296045
6076,-0.41173115,-0.86463542
6077,-0.38356945,-0.80549584
6078,-0.35504639,-0.74559741
6079,-0.32618884,-0.68499656
6080,-0.29702400,-0.62375039
6081,-0.26757933,-0.56191659
6082,-0.23788258,-0.49955343
6083,-0.20796173,-0.43671963
6084,-0.17784496,-0.37347442
6085,-0.14756064,-0.30987735
6086,-0.11713731,-0.24598836
6087,-0.08660363,-0.18186762
6088,-0.05598836,-0.11757555
6089,-0.02532034,-0.05317272
6090,0.00537153,0.01128021
6091,0.03605834,0.07572252
6092,0.06671118,0.14009348
6093,0.09730117,0.20433247
6094,0.12779950,0.26837895
6095,0.15817743,0.33217260
6096,0.18840634,0.39565332
6097,0.21845776,0.45876130
6098,0.24830337,0.52143708
6099,0.27791506,0.58362163
6100,0.30726493,0.64525636
6101,0.33632533,0.70628320
6102,0.36506889,0.76664466
6103,0.39346851,0.82628388
6104,0.42149746,0.88514467
6105,0.44912932,0.94317158
6106,0.47633806,1.00030994
6107,0.50309806,1.05650592
6108,0.52938409,1.11170658
6109,0.55517139,1.16585993
6110,0.58043568,1.21891493
6111,0.60515315,1.27082161
6112,0.62930051,1.32153108
6113,0.65285502,1.37099554
6114,0.67579448,1.41916842
6115,0.69809729,1.46600431
6116,0.71974243,1.51145911
6117,0.74070952,1.55548998
6118,0.76097879,1.59805545
6119,0.78053115,1.63911542
6120,0.79934819,1.67863120
6121,0.81741218,1.71656557
6122,0.83470609,1.75288279
6123,0.85121364,1.78754864
6124,0.86691927,1.82053048
6125,0.88180820,1.85179721
6126,0.89586638,1.88131940
6127,0.90908059,1.90906923
6128,0.92143836,1.93502055
6129,0.93292806,1.95914892
6130,0.94353886,1.98143160
6131,0.95326077,2.00184761
6132,0.96208462,2.02037771
6133,0.97000211,2.03700444
6134,0.97700578,2.05171214
6135,0.98308902,2.06448695
6136,0.98824611,2.07531684
6137,0.99247219,2.08419161
6138,0.99576328,2.09110289
6139,0.99811627,2.09604418
6140,0.99952896,2.09901081
